# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
2.387100000000000080e+02	2.069999999999999840e+00	3.793299999999999983e+01	3.820620000000000260e+01	4.898913990017783249e+01
2.442599999999999909e+02	2.069999999999999840e+00	3.773160000000000025e+01	3.799689999999999657e+01	4.691201613319736907e+01
2.498199999999999932e+02	2.069999999999999840e+00	3.759729999999999706e+01	3.783489999999999753e+01	4.483114980087103163e+01
2.553700000000000045e+02	2.069999999999999840e+00	3.753009999999999735e+01	3.771470000000000056e+01	4.275402603389056821e+01
2.609300000000000068e+02	2.069999999999999840e+00	3.746300000000000097e+01	3.763089999999999691e+01	4.067315970156420235e+01
2.664800000000000182e+02	2.069999999999999840e+00	3.739589999999999748e+01	3.757990000000000208e+01	3.859603593458376736e+01
2.720400000000000205e+02	2.069999999999999840e+00	3.739589999999999748e+01	3.755830000000000268e+01	3.471566107906468801e+01
2.775899999999999750e+02	2.069999999999999840e+00	3.739589999999999748e+01	3.756320000000000192e+01	3.114178994522814037e+01
2.831499999999999773e+02	2.069999999999999840e+00	3.732869999999999777e+01	3.759250000000000114e+01	2.756147940394322404e+01
1.775900000000000034e+02	2.410000000000000142e+00	5.814150000000000063e+01	5.803629999999999711e+01	9.926638346686578984e+01
1.831500000000000057e+02	2.410000000000000142e+00	5.270329999999999870e+01	5.221710000000000207e+01	9.568607292558087352e+01
1.887100000000000080e+02	2.410000000000000142e+00	4.921220000000000283e+01	4.865370000000000061e+01	9.210576238429594298e+01
1.942599999999999909e+02	2.410000000000000142e+00	4.666089999999999804e+01	4.620889999999999986e+01	8.853189125045939534e+01
1.998199999999999932e+02	2.410000000000000142e+00	4.464679999999999893e+01	4.441360000000000241e+01	8.495158070917447901e+01
2.053700000000000045e+02	2.410000000000000142e+00	4.310260000000000247e+01	4.304760000000000275e+01	8.137770957533790295e+01
2.109300000000000068e+02	2.410000000000000142e+00	4.175979999999999848e+01	4.197740000000000293e+01	7.779739903405298662e+01
2.164799999999999898e+02	2.410000000000000142e+00	4.081989999999999696e+01	4.112769999999999726e+01	7.422352790021641056e+01
2.220399999999999920e+02	2.410000000000000142e+00	4.008140000000000214e+01	4.044290000000000163e+01	7.064321735893149423e+01
2.275900000000000034e+02	2.410000000000000142e+00	3.954429999999999978e+01	3.988929999999999865e+01	6.706934622509491817e+01
2.331500000000000057e+02	2.410000000000000142e+00	3.907430000000000092e+01	3.943910000000000338e+01	6.348903568381000184e+01
2.387100000000000080e+02	2.410000000000000142e+00	3.873859999999999815e+01	3.907430000000000092e+01	5.990872514252508552e+01
2.442599999999999909e+02	2.410000000000000142e+00	3.847010000000000218e+01	3.878110000000000213e+01	5.633485400868852366e+01
2.498199999999999932e+02	2.410000000000000142e+00	3.826870000000000260e+01	3.854760000000000275e+01	5.313647885074908572e+01
2.553700000000000045e+02	2.410000000000000142e+00	3.813439999999999941e+01	3.836610000000000298e+01	4.950943781178483505e+01
2.609300000000000068e+02	2.410000000000000142e+00	3.800010000000000332e+01	3.822910000000000252e+01	4.587586156374135271e+01
2.664800000000000182e+02	2.410000000000000142e+00	3.793299999999999983e+01	3.813179999999999836e+01	4.224882052477704519e+01
2.720400000000000205e+02	2.410000000000000142e+00	3.786580000000000013e+01	3.806929999999999836e+01	3.861524427673356286e+01
2.775899999999999750e+02	2.410000000000000142e+00	3.786580000000000013e+01	3.803820000000000334e+01	3.498820323776931218e+01
2.831499999999999773e+02	2.410000000000000142e+00	3.779869999999999663e+01	3.803529999999999944e+01	3.135462698972582984e+01
1.831500000000000057e+02	3.100000000000000089e+00	7.499309999999999832e+01	7.413429999999999609e+01	1.048763739357143550e+02
1.887100000000000080e+02	3.100000000000000089e+00	6.196840000000000259e+01	6.141389999999999816e+01	1.012427976876708726e+02
1.942599999999999909e+02	3.100000000000000089e+00	5.491890000000000072e+01	5.495389999999999731e+01	9.761575664870662195e+01
1.998199999999999932e+02	3.100000000000000089e+00	5.075630000000000308e+01	5.092960000000000065e+01	9.398218040066311119e+01
2.053700000000000045e+02	3.100000000000000089e+00	4.786939999999999884e+01	4.816129999999999711e+01	9.035513936169883209e+01
2.109300000000000068e+02	3.100000000000000089e+00	4.578810000000000002e+01	4.613170000000000215e+01	8.672156311365534975e+01
2.164799999999999898e+02	3.100000000000000089e+00	4.424389999999999645e+01	4.459109999999999729e+01	8.309452207469109908e+01
2.220399999999999920e+02	3.100000000000000089e+00	4.310260000000000247e+01	4.338669999999999760e+01	7.946094582664761674e+01
2.275900000000000034e+02	3.100000000000000089e+00	4.216270000000000095e+01	4.243189999999999884e+01	7.583390478768333764e+01
2.331500000000000057e+02	3.100000000000000089e+00	4.135699999999999932e+01	4.166320000000000334e+01	7.328131456209362682e+01
2.387100000000000080e+02	3.100000000000000089e+00	4.075280000000000058e+01	4.104099999999999682e+01	6.976945845514532607e+01
2.442599999999999909e+02	3.100000000000000089e+00	4.021569999999999823e+01	4.053670000000000329e+01	6.626391863615916122e+01
2.498199999999999932e+02	3.100000000000000089e+00	3.981280000000000285e+01	4.012680000000000291e+01	6.275206252921083205e+01
2.553700000000000045e+02	3.100000000000000089e+00	3.954429999999999978e+01	3.979659999999999798e+01	5.924652271022466721e+01
2.609300000000000068e+02	3.100000000000000089e+00	3.934290000000000020e+01	3.953260000000000218e+01	5.573466660327636646e+01
2.664800000000000182e+02	3.100000000000000089e+00	3.914150000000000063e+01	3.932609999999999673e+01	5.222912678429017319e+01
2.720400000000000205e+02	3.100000000000000089e+00	3.900719999999999743e+01	3.916850000000000165e+01	4.871727067734187244e+01
2.775899999999999750e+02	3.100000000000000089e+00	3.893999999999999773e+01	3.905429999999999779e+01	4.521173085835570760e+01
2.831499999999999773e+02	3.100000000000000089e+00	3.887290000000000134e+01	3.897809999999999775e+01	4.169987475140740685e+01
1.887100000000000080e+02	3.790000000000000036e+00	1.001698999999999984e+02	9.771469999999999345e+01	1.101933424017005052e+02
1.942599999999999909e+02	3.790000000000000036e+00	7.324760000000000559e+01	7.219110000000000582e+01	1.066878025827143688e+02
1.998199999999999932e+02	3.790000000000000036e+00	6.196840000000000259e+01	6.165740000000000265e+01	1.031759464757660396e+02
2.053700000000000045e+02	3.790000000000000036e+00	5.572449999999999903e+01	5.571959999999999980e+01	9.967040665677984634e+01
2.109300000000000068e+02	3.790000000000000036e+00	5.156199999999999761e+01	5.184250000000000114e+01	9.615855054983154560e+01
2.164799999999999898e+02	3.790000000000000036e+00	4.874219999999999686e+01	4.911030000000000229e+01	9.265301073084538075e+01
2.220399999999999920e+02	3.790000000000000036e+00	4.666089999999999804e+01	4.707900000000000063e+01	9.215927424820785063e+01
2.275900000000000034e+02	3.790000000000000036e+00	4.504959999999999809e+01	4.552360000000000184e+01	8.867130456274512085e+01
2.331500000000000057e+02	3.790000000000000036e+00	4.397540000000000049e+01	4.430049999999999955e+01	8.517705024721851714e+01
2.387100000000000080e+02	3.790000000000000036e+00	4.303549999999999898e+01	4.332529999999999859e+01	8.168279593169191344e+01
2.442599999999999909e+02	3.790000000000000036e+00	4.222979999999999734e+01	4.254070000000000107e+01	7.819482624622921207e+01
2.498199999999999932e+02	3.790000000000000036e+00	4.155839999999999890e+01	4.190310000000000201e+01	7.470057193070260837e+01
2.553700000000000045e+02	3.790000000000000036e+00	4.108850000000000335e+01	4.138559999999999661e+01	7.121260224523990701e+01
2.609300000000000068e+02	3.790000000000000036e+00	4.075280000000000058e+01	4.096479999999999677e+01	6.771834792971327488e+01
2.664800000000000182e+02	3.790000000000000036e+00	4.041709999999999781e+01	4.062579999999999814e+01	6.423037824425057352e+01
2.720400000000000205e+02	3.790000000000000036e+00	4.021569999999999823e+01	4.035470000000000113e+01	6.073612392872396981e+01
2.775899999999999750e+02	3.790000000000000036e+00	4.014849999999999852e+01	4.014280000000000115e+01	5.724815424326126845e+01
2.831499999999999773e+02	3.790000000000000036e+00	4.008140000000000214e+01	3.998129999999999740e+01	5.375389992773466474e+01
1.887100000000000080e+02	4.139999999999999680e+00	1.645552000000000135e+02	1.762400000000000091e+02	1.181877949635267555e+02
1.942599999999999909e+02	4.139999999999999680e+00	9.144199999999999307e+01	8.983509999999999707e+01	1.146998252780640541e+02
1.998199999999999932e+02	4.139999999999999680e+00	7.177049999999999841e+01	7.029269999999999641e+01	1.112055709625374504e+02
2.053700000000000045e+02	4.139999999999999680e+00	6.190120000000000289e+01	6.110349999999999682e+01	1.077176012770747349e+02
2.109300000000000068e+02	4.139999999999999680e+00	5.559029999999999916e+01	5.561899999999999977e+01	9.211649682232950909e+01
2.164799999999999898e+02	4.139999999999999680e+00	5.156199999999999761e+01	5.195329999999999870e+01	8.911342648159359214e+01
2.220399999999999920e+02	4.139999999999999680e+00	4.887650000000000006e+01	4.931969999999999743e+01	8.610494520330678370e+01
2.275900000000000034e+02	4.139999999999999680e+00	4.686229999999999762e+01	4.734949999999999903e+01	8.310187486257083833e+01
2.331500000000000057e+02	4.139999999999999680e+00	4.545239999999999725e+01	4.582529999999999859e+01	8.009339358428402988e+01
2.387100000000000080e+02	4.139999999999999680e+00	4.424389999999999645e+01	4.462360000000000326e+01	7.708491230599722144e+01
2.442599999999999909e+02	4.139999999999999680e+00	4.337109999999999843e+01	4.366380000000000194e+01	7.408184196526130449e+01
2.498199999999999932e+02	4.139999999999999680e+00	4.269980000000000331e+01	4.288689999999999714e+01	7.107336068697449605e+01
2.553700000000000045e+02	4.139999999999999680e+00	4.202839999999999776e+01	4.225699999999999790e+01	6.807029034623857910e+01
2.609300000000000068e+02	4.139999999999999680e+00	4.155839999999999890e+01	4.174349999999999739e+01	6.506180906795177066e+01
2.664800000000000182e+02	4.139999999999999680e+00	4.102129999999999654e+01	4.132719999999999771e+01	6.205873872721582529e+01
2.720400000000000205e+02	4.139999999999999680e+00	4.075280000000000058e+01	4.099090000000000344e+01	5.905025744892901685e+01
2.775899999999999750e+02	4.139999999999999680e+00	4.061849999999999739e+01	4.072319999999999851e+01	5.604718710819312832e+01
2.831499999999999773e+02	4.139999999999999680e+00	4.048420000000000130e+01	4.051359999999999673e+01	5.303870582990631988e+01
1.887100000000000080e+02	4.309999999999999609e+00	3.519374000000000251e+02	4.166030000000000086e+02	1.059721004477516573e+02
1.942599999999999909e+02	4.309999999999999609e+00	1.011098000000000070e+02	1.037669999999999959e+02	1.029690301070157403e+02
1.998199999999999932e+02	4.309999999999999609e+00	7.727580000000000382e+01	7.584499999999999886e+01	1.103112908672091237e+02
2.053700000000000045e+02	4.309999999999999609e+00	6.559380000000000166e+01	6.427589999999999293e+01	1.070543347809108354e+02
2.109300000000000068e+02	4.309999999999999609e+00	5.820859999999999701e+01	5.773930000000000007e+01	1.037915103052678489e+02
2.164799999999999898e+02	4.309999999999999609e+00	5.324040000000000106e+01	5.350169999999999959e+01	1.005345542189695607e+02
2.220399999999999920e+02	4.309999999999999609e+00	5.015209999999999724e+01	5.051469999999999771e+01	9.727172974332657418e+01
2.275900000000000034e+02	4.309999999999999609e+00	4.773510000000000275e+01	4.830859999999999843e+01	9.401477365702825750e+01
2.331500000000000057e+02	4.309999999999999609e+00	4.625809999999999889e+01	4.661690000000000111e+01	9.075194918138527100e+01
2.387100000000000080e+02	4.309999999999999609e+00	4.504959999999999809e+01	4.529140000000000299e+01	8.748912470574231293e+01
2.442599999999999909e+02	4.309999999999999609e+00	4.370680000000000121e+01	4.423709999999999809e+01	8.423216861944399625e+01
2.498199999999999932e+02	4.309999999999999609e+00	4.310260000000000247e+01	4.338609999999999900e+01	8.096934414380103817e+01
2.553700000000000045e+02	4.309999999999999609e+00	4.236410000000000053e+01	4.269689999999999941e+01	7.771238805750272149e+01
2.609300000000000068e+02	4.309999999999999609e+00	4.175979999999999848e+01	4.213479999999999848e+01	7.444956358185973500e+01
2.664800000000000182e+02	4.309999999999999609e+00	4.135699999999999932e+01	4.167840000000000344e+01	7.119260749556144674e+01
2.720400000000000205e+02	4.309999999999999609e+00	4.102129999999999654e+01	4.130830000000000268e+01	6.792978301991846024e+01
2.775899999999999750e+02	4.309999999999999609e+00	4.081989999999999696e+01	4.101209999999999667e+01	6.467282693362017199e+01
2.831499999999999773e+02	4.309999999999999609e+00	4.075280000000000058e+01	4.077779999999999916e+01	6.141000245797721391e+01
