# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
2.003400000000000034e+02	5.690000000000000391e+00	3.535000000000000142e+01	3.500019999999999953e+01	3.415352413787537955e+01
2.013400000000000034e+02	5.799999999999999822e+00	3.500000000000000000e+01	3.456340000000000146e+01	3.415352413787537955e+01
2.078499999999999943e+02	6.519999999999999574e+00	3.314999999999999858e+01	3.253419999999999845e+01	3.407660845398294924e+01
2.081699999999999875e+02	6.559999999999999609e+00	3.314000000000000057e+01	3.246739999999999782e+01	3.407660845398294924e+01
2.154000000000000057e+02	7.349999999999999645e+00	3.173000000000000043e+01	3.124220000000000041e+01	3.263265027168698396e+01
2.229399999999999977e+02	8.160000000000000142e+00	3.105000000000000071e+01	3.049510000000000076e+01	3.203488530584334626e+01
2.229900000000000091e+02	8.169999999999999929e+00	3.105999999999999872e+01	3.049269999999999925e+01	3.203488530584334626e+01
2.303700000000000045e+02	8.960000000000000853e+00	3.069999999999999929e+01	3.002319999999999922e+01	3.129994423545609550e+01
2.304499999999999886e+02	8.970000000000000639e+00	3.044999999999999929e+01	3.001930000000000121e+01	3.129994423545609550e+01
2.375300000000000011e+02	9.720000000000000639e+00	3.042000000000000171e+01	2.970850000000000080e+01	3.087034149157056362e+01
2.381299999999999955e+02	9.789999999999999147e+00	3.019999999999999929e+01	2.968799999999999883e+01	3.087034149157056362e+01
2.447299999999999898e+02	1.049000000000000021e+01	3.005000000000000071e+01	2.948939999999999984e+01	3.048811819089270969e+01
2.454799999999999898e+02	1.057000000000000028e+01	3.007999999999999829e+01	2.947100000000000009e+01	3.048811819089270969e+01
2.528100000000000023e+02	1.133999999999999986e+01	3.007000000000000028e+01	2.932920000000000016e+01	3.046949711677985917e+01
2.663500000000000227e+02	1.276999999999999957e+01	2.978999999999999915e+01	2.922569999999999979e+01	3.025540018933656938e+01
1.957800000000000011e+02	5.389999999999999680e+00	3.932999999999999829e+01	3.782880000000000109e+01	3.524085466355918328e+01
1.980900000000000034e+02	5.730000000000000426e+00	3.700000000000000000e+01	3.623129999999999740e+01	3.524085466355918328e+01
1.984300000000000068e+02	5.780000000000000249e+00	3.692000000000000171e+01	3.606419999999999959e+01	3.512060632557861339e+01
2.025999999999999943e+02	6.400000000000000355e+00	3.482000000000000028e+01	3.437899999999999778e+01	3.512060632557861339e+01
2.031399999999999864e+02	6.490000000000000213e+00	4.403000000000000114e+01	3.416760000000000019e+01	3.512060632557861339e+01
2.033799999999999955e+02	6.519999999999999574e+00	3.478999999999999915e+01	3.409389999999999787e+01	3.512060632557861339e+01
2.037299999999999898e+02	6.570000000000000284e+00	3.438000000000000256e+01	3.397610000000000241e+01	3.512060632557861339e+01
2.086999999999999886e+02	7.320000000000000284e+00	3.307999999999999829e+01	3.251010000000000133e+01	3.263265027168698396e+01
2.090600000000000023e+02	7.370000000000000107e+00	3.345000000000000284e+01	3.242819999999999681e+01	3.263265027168698396e+01
2.095300000000000011e+02	7.440000000000000391e+00	3.288000000000000256e+01	3.232169999999999987e+01	3.227791021580625141e+01
2.098499999999999943e+02	7.490000000000000213e+00	3.302000000000000313e+01	3.225030000000000285e+01	3.227791021580625141e+01
2.140399999999999920e+02	8.119999999999999218e+00	3.247999999999999687e+01	3.149899999999999878e+01	3.188504827073350256e+01
2.164699999999999989e+02	8.480000000000000426e+00	3.175000000000000000e+01	3.117719999999999914e+01	3.141445304484321355e+01
2.168100000000000023e+02	8.539999999999999147e+00	3.218999999999999773e+01	3.113449999999999918e+01	3.141445304484321355e+01
2.234000000000000057e+02	9.529999999999999361e+00	3.132000000000000028e+01	3.052720000000000056e+01	3.094983267309537922e+01
2.307899999999999920e+02	1.064000000000000057e+01	3.042999999999999972e+01	3.009290000000000020e+01	3.033446656840726874e+01
2.377599999999999909e+02	1.167999999999999972e+01	3.000000000000000000e+01	2.981850000000000023e+01	3.017681696811000691e+01
2.446399999999999864e+02	1.272000000000000064e+01	2.985999999999999943e+01	2.963230000000000075e+01	2.998463075858582982e+01
2.514900000000000091e+02	1.375000000000000000e+01	2.964999999999999858e+01	2.951109999999999900e+01	2.998463075858582982e+01
2.593999999999999773e+02	1.492999999999999972e+01	2.962999999999999901e+01	2.943590000000000018e+01	3.004227134116202436e+01
2.661499999999999773e+02	1.593999999999999950e+01	2.955999999999999872e+01	2.941920000000000002e+01	3.000388393136143961e+01
2.825199999999999818e+02	1.837999999999999901e+01	2.992000000000000171e+01	2.953049999999999997e+01	3.000388393136143961e+01
2.891499999999999773e+02	1.937000000000000099e+01	2.996000000000000085e+01	2.962829999999999941e+01	3.000388393136143961e+01
2.958199999999999932e+02	2.035999999999999943e+01	3.017000000000000171e+01	2.975300000000000011e+01	3.000388393136143961e+01
1.956299999999999955e+02	5.530000000000000249e+00	3.715999999999999659e+01	3.612060000000000315e+01	3.600670755988284810e+01
1.965800000000000125e+02	5.709999999999999964e+00	3.617999999999999972e+01	3.549689999999999657e+01	3.600670755988284810e+01
2.039199999999999875e+02	7.059999999999999609e+00	3.321999999999999886e+01	3.286099999999999710e+01	3.281331694824100964e+01
2.113700000000000045e+02	8.460000000000000853e+00	3.191000000000000014e+01	3.139219999999999899e+01	3.146351127535910308e+01
2.156299999999999955e+02	9.259999999999999787e+00	3.114999999999999858e+01	3.088540000000000063e+01	3.111267392756719374e+01
2.187899999999999920e+02	9.859999999999999432e+00	3.092000000000000171e+01	3.060119999999999862e+01	3.053964289546434685e+01
2.236500000000000057e+02	1.077999999999999936e+01	3.060999999999999943e+01	3.027049999999999841e+01	3.023008734142506171e+01
2.261899999999999977e+02	1.126999999999999957e+01	3.035000000000000142e+01	3.013260000000000005e+01	3.023008734142506171e+01
2.316800000000000068e+02	1.231000000000000050e+01	3.016000000000000014e+01	2.989999999999999858e+01	3.012751780087775089e+01
2.335699999999999932e+02	1.266999999999999993e+01	3.012999999999999901e+01	2.983520000000000039e+01	2.998623559613397660e+01
2.396200000000000045e+02	1.383000000000000007e+01	3.003999999999999915e+01	2.966959999999999908e+01	2.992844066124870395e+01
2.049199999999999875e+02	1.408000000000000007e+01	2.964999999999999858e+01	2.970260000000000034e+01	3.006952075915754463e+01
2.487299999999999898e+02	1.558000000000000007e+01	2.960000000000000142e+01	2.951679999999999993e+01	2.992844066124870395e+01
2.574499999999999886e+02	1.725000000000000000e+01	2.953000000000000114e+01	2.945579999999999998e+01	2.992844066124870395e+01
2.669599999999999795e+02	1.905999999999999872e+01	2.962999999999999901e+01	2.946620000000000061e+01	3.000775869861045209e+01
2.765299999999999727e+02	2.089000000000000057e+01	2.969999999999999929e+01	2.954570000000000007e+01	3.000775869861045209e+01
2.963600000000000136e+02	2.466000000000000014e+01	3.010000000000000142e+01	2.989229999999999876e+01	3.000775869861045209e+01
2.047500000000000000e+02	7.769999999999999574e+00	3.239000000000000057e+01	3.172840000000000060e+01	3.212824942085057245e+01
2.120200000000000102e+02	9.390000000000000568e+00	3.148000000000000043e+01	3.079230000000000089e+01	3.097060478647362913e+01
2.192599999999999909e+02	1.101999999999999957e+01	3.087000000000000099e+01	3.024279999999999902e+01	3.024215301742437489e+01
2.265200000000000102e+02	1.266999999999999993e+01	3.048000000000000043e+01	2.989639999999999986e+01	3.000031418337308153e+01
2.340699999999999932e+02	1.439000000000000057e+01	3.016000000000000014e+01	2.966679999999999851e+01	2.992844066124870395e+01
2.412500000000000000e+02	1.603000000000000114e+01	2.998000000000000043e+01	2.953180000000000049e+01	2.992844066124870395e+01
2.483899999999999864e+02	1.766000000000000014e+01	2.996000000000000085e+01	2.945870000000000033e+01	2.992844066124870395e+01
2.625699999999999932e+02	2.089999999999999858e+01	2.992000000000000171e+01	2.945380000000000109e+01	3.000775869861045209e+01
2.767799999999999727e+02	2.414000000000000057e+01	3.030999999999999872e+01	2.959789999999999921e+01	2.993497759146881876e+01
2.769399999999999977e+02	2.417999999999999972e+01	3.010999999999999943e+01	2.960030000000000072e+01	2.993497759146881876e+01
2.837799999999999727e+02	2.573000000000000043e+01	3.014999999999999858e+01	2.971430000000000149e+01	2.993497759146881876e+01
2.905899999999999750e+02	2.728000000000000114e+01	3.037999999999999901e+01	2.985290000000000177e+01	2.993497759146881876e+01
2.974300000000000068e+02	2.882000000000000028e+01	3.069000000000000128e+01	3.001490000000000080e+01	2.993497759146881876e+01
1.915399999999999920e+02	5.219999999999999751e+00	3.403999999999999915e+01	3.326290000000000191e+01	3.630860638323536449e+01
1.950399999999999920e+02	6.120000000000000107e+00	3.277000000000000313e+01	3.237489999999999668e+01	3.630860638323536449e+01
1.986399999999999864e+02	7.059999999999999609e+00	3.200000000000000000e+01	3.168599999999999994e+01	3.263705040539750968e+01
2.003199999999999932e+02	7.500000000000000000e+00	3.185999999999999943e+01	3.142839999999999989e+01	3.202838872619857113e+01
2.058199999999999932e+02	8.960000000000000853e+00	3.117000000000000171e+01	3.077240000000000109e+01	3.084786537324131217e+01
2.087299999999999898e+02	9.740000000000000213e+00	3.094000000000000128e+01	3.051569999999999894e+01	3.099033314442728226e+01
2.129499999999999886e+02	1.086999999999999922e+01	3.058999999999999986e+01	3.022409999999999997e+01	3.048803347873336378e+01
2.170999999999999943e+02	1.199000000000000021e+01	3.028999999999999915e+01	3.000309999999999988e+01	3.032145154644351237e+01
2.200699999999999932e+02	1.278999999999999915e+01	3.014999999999999858e+01	2.987699999999999889e+01	2.998555476920690310e+01
2.253899999999999864e+02	1.424000000000000021e+01	3.003000000000000114e+01	2.969960000000000022e+01	2.995306177857309748e+01
2.271699999999999875e+02	1.472000000000000064e+01	3.007000000000000028e+01	2.965289999999999893e+01	2.991398289232104801e+01
2.342899999999999920e+02	1.666000000000000014e+01	2.982999999999999829e+01	2.951259999999999906e+01	2.990919310738751946e+01
2.344199999999999875e+02	1.669000000000000128e+01	2.980000000000000071e+01	2.951099999999999923e+01	2.990919310738751946e+01
2.413700000000000045e+02	1.858999999999999986e+01	2.964999999999999858e+01	2.943570000000000064e+01	2.990919310738751946e+01
2.424900000000000091e+02	1.889999999999999858e+01	2.958999999999999986e+01	2.942820000000000036e+01	2.990919310738751946e+01
2.482899999999999920e+02	2.048000000000000043e+01	2.948000000000000043e+01	2.940840000000000032e+01	2.995062374898256508e+01
2.551999999999999886e+02	2.235999999999999943e+01	2.950000000000000000e+01	2.942109999999999914e+01	2.995062374898256508e+01
2.621399999999999864e+02	2.425000000000000000e+01	2.966000000000000014e+01	2.946880000000000166e+01	2.998389342953337788e+01
2.655400000000000205e+02	2.517999999999999972e+01	2.967999999999999972e+01	2.950369999999999848e+01	2.998389342953337788e+01
2.695400000000000205e+02	2.626999999999999957e+01	2.969000000000000128e+01	2.955379999999999896e+01	2.998389342953337788e+01
2.735000000000000000e+02	2.733999999999999986e+01	2.989000000000000057e+01	2.961240000000000094e+01	2.998389342953337788e+01
2.774900000000000091e+02	2.842000000000000171e+01	2.987999999999999901e+01	2.968019999999999925e+01	2.998389342953337788e+01
2.814399999999999977e+02	2.948999999999999844e+01	3.005999999999999872e+01	2.975540000000000163e+01	2.998389342953337788e+01
2.893500000000000227e+02	3.162000000000000099e+01	3.055999999999999872e+01	2.992879999999999896e+01	2.998389342953337788e+01
1.915800000000000125e+02	6.320000000000000284e+00	3.153999999999999915e+01	3.114320000000000022e+01	3.639934109939318319e+01
1.951200000000000045e+02	7.519999999999999574e+00	3.107000000000000028e+01	3.075130000000000052e+01	3.208982955363775602e+01
1.956399999999999864e+02	7.690000000000000391e+00	3.103999999999999915e+01	3.070550000000000068e+01	3.208982955363775602e+01
1.991399999999999864e+02	8.880000000000000782e+00	3.067000000000000171e+01	3.041570000000000107e+01	3.115931142122962072e+01
2.022800000000000011e+02	9.949999999999999289e+00	3.067000000000000171e+01	3.020759999999999934e+01	3.046097221690147450e+01
2.026299999999999955e+02	1.007000000000000028e+01	3.044000000000000128e+01	3.018669999999999831e+01	3.047409000319812122e+01
2.094099999999999966e+02	1.239000000000000057e+01	3.019999999999999929e+01	2.986280000000000001e+01	3.025885641338137688e+01
2.095699999999999932e+02	1.244999999999999929e+01	3.026000000000000156e+01	2.985600000000000165e+01	3.025885641338137688e+01
2.164900000000000091e+02	1.483000000000000007e+01	2.991000000000000014e+01	2.964150000000000063e+01	3.003902251658685785e+01
2.165099999999999909e+02	1.483999999999999986e+01	2.987999999999999901e+01	2.964079999999999870e+01	3.003902251658685785e+01
2.233499999999999943e+02	1.719000000000000128e+01	2.980000000000000071e+01	2.950679999999999836e+01	2.999736317605632863e+01
2.239000000000000057e+02	1.737999999999999901e+01	2.978000000000000114e+01	2.949869999999999948e+01	2.999078047391203938e+01
2.304399999999999977e+02	1.964000000000000057e+01	2.964000000000000057e+01	2.942760000000000176e+01	2.994455725738006535e+01
2.372500000000000000e+02	2.198000000000000043e+01	2.973000000000000043e+01	2.939720000000000155e+01	2.994455725738006535e+01
2.440500000000000114e+02	2.432000000000000028e+01	2.958999999999999986e+01	2.940380000000000038e+01	2.994455725738006535e+01
2.507800000000000011e+02	2.662999999999999901e+01	2.962999999999999901e+01	2.944170000000000087e+01	2.994455725738006535e+01
2.574200000000000159e+02	2.889999999999999858e+01	2.969000000000000128e+01	2.950629999999999953e+01	2.994455725738006535e+01
2.640400000000000205e+02	3.116000000000000014e+01	2.994000000000000128e+01	2.959519999999999840e+01	3.000305927750142487e+01
2.706200000000000045e+02	3.339999999999999858e+01	2.985000000000000142e+01	2.970570000000000022e+01	3.000305927750142487e+01
1.915900000000000034e+02	6.259999999999999787e+00	3.173000000000000043e+01	3.119920000000000115e+01	3.637364805456293482e+01
1.928700000000000045e+02	6.679999999999999716e+00	3.141000000000000014e+01	3.104700000000000060e+01	3.366193048551552636e+01
1.935999999999999943e+02	6.929999999999999716e+00	3.116000000000000014e+01	3.095880000000000010e+01	3.301185856999674684e+01
1.956200000000000045e+02	7.599999999999999645e+00	3.103999999999999915e+01	3.075369999999999848e+01	3.200621259764542970e+01
1.976200000000000045e+02	8.269999999999999574e+00	3.116000000000000014e+01	3.057440000000000069e+01	3.137405769899680763e+01
1.996299999999999955e+02	8.949999999999999289e+00	3.082999999999999829e+01	3.041519999999999868e+01	3.094560238967528676e+01
2.000300000000000011e+02	9.080000000000000071e+00	3.075000000000000000e+01	3.038800000000000168e+01	3.094560238967528676e+01
2.092299999999999898e+02	1.218999999999999950e+01	3.025000000000000000e+01	2.988970000000000127e+01	3.030266364840808535e+01
2.178799999999999955e+02	1.514000000000000057e+01	2.978999999999999915e+01	2.961959999999999837e+01	3.007343375634403770e+01
2.232199999999999989e+02	1.696000000000000085e+01	2.982999999999999829e+01	2.951579999999999870e+01	2.999078047391203938e+01
2.239000000000000057e+02	1.719000000000000128e+01	2.982999999999999829e+01	2.950540000000000163e+01	2.999078047391203938e+01
2.294199999999999875e+02	1.907999999999999829e+01	2.983999999999999986e+01	2.943929999999999936e+01	2.994455725738006535e+01
2.294499999999999886e+02	1.908999999999999986e+01	2.980000000000000071e+01	2.943909999999999982e+01	2.994507414855955574e+01
2.394199999999999875e+02	2.248999999999999844e+01	2.967999999999999972e+01	2.939499999999999957e+01	2.994507414855955574e+01
2.415000000000000000e+02	2.319999999999999929e+01	2.975000000000000000e+01	2.939610000000000056e+01	2.994507414855955574e+01
2.475200000000000102e+02	2.523999999999999844e+01	2.971000000000000085e+01	2.941649999999999920e+01	2.994507414855955574e+01
2.534399999999999977e+02	2.725000000000000000e+01	2.973999999999999844e+01	2.945980000000000132e+01	2.994507414855955574e+01
2.593299999999999841e+02	2.925000000000000000e+01	2.987000000000000099e+01	2.952370000000000161e+01	2.994507414855955574e+01
2.651999999999999886e+02	3.123000000000000043e+01	2.985999999999999943e+01	2.960600000000000165e+01	3.002300736253777913e+01
1.947299999999999898e+02	8.230000000000000426e+00	3.067999999999999972e+01	3.040930000000000177e+01	3.133048075417000433e+01
1.954399999999999977e+02	8.490000000000000213e+00	3.067999999999999972e+01	3.036070000000000135e+01	3.133048075417000433e+01
2.010900000000000034e+02	1.059999999999999964e+01	3.019999999999999929e+01	3.003450000000000131e+01	3.047846065916373703e+01
2.029399999999999977e+02	1.127999999999999936e+01	3.023999999999999844e+01	2.995240000000000080e+01	3.047846065916373703e+01
2.060600000000000023e+02	1.244999999999999929e+01	3.019999999999999929e+01	2.983010000000000161e+01	3.032577968837736648e+01
2.061200000000000045e+02	1.248000000000000043e+01	3.001999999999999957e+01	2.982720000000000127e+01	3.032577968837736648e+01
2.086800000000000068e+02	1.342999999999999972e+01	3.017999999999999972e+01	2.974449999999999861e+01	3.012989069931460406e+01
2.104000000000000057e+02	1.408000000000000007e+01	2.987999999999999901e+01	2.969500000000000028e+01	3.012989069931460406e+01
2.113499999999999943e+02	1.442999999999999972e+01	2.998999999999999844e+01	2.967050000000000054e+01	3.012989069931460406e+01
2.141399999999999864e+02	1.548000000000000043e+01	2.985000000000000142e+01	2.960539999999999949e+01	3.011105077843791022e+01
2.150200000000000102e+02	1.581000000000000050e+01	2.983999999999999986e+01	2.958729999999999905e+01	3.009020892256641844e+01
2.166599999999999966e+02	1.642999999999999972e+01	2.992000000000000171e+01	2.955630000000000024e+01	3.009020892256641844e+01
2.195800000000000125e+02	1.751999999999999957e+01	2.973000000000000043e+01	2.951000000000000156e+01	3.009020892256641844e+01
2.250000000000000000e+02	1.955000000000000071e+01	2.975000000000000000e+01	2.944889999999999830e+01	2.998637841317489361e+01
2.323400000000000034e+02	2.230000000000000071e+01	2.958999999999999986e+01	2.941019999999999968e+01	2.995592865364140067e+01
2.376599999999999966e+02	2.428999999999999915e+01	2.964999999999999858e+01	2.940899999999999892e+01	2.995592865364140067e+01
2.430999999999999943e+02	2.632000000000000028e+01	2.980000000000000071e+01	2.942800000000000082e+01	2.995592865364140067e+01
2.485200000000000102e+02	2.832999999999999829e+01	2.969000000000000128e+01	2.946519999999999939e+01	2.995592865364140067e+01
2.539199999999999875e+02	3.033999999999999986e+01	2.982999999999999829e+01	2.951940000000000097e+01	2.995592865364140067e+01
2.593000000000000114e+02	3.232999999999999829e+01	2.991000000000000014e+01	2.958869999999999933e+01	2.995592865364140067e+01
1.939199999999999875e+02	8.400000000000000355e+00	3.051000000000000156e+01	3.031650000000000134e+01	3.115569952461490999e+01
1.965900000000000034e+02	9.429999999999999716e+00	3.039999999999999858e+01	3.015859999999999985e+01	3.079079384579374690e+01
2.039499999999999886e+02	1.230000000000000071e+01	3.012000000000000099e+01	2.983380000000000010e+01	3.031014211469984687e+01
2.119900000000000091e+02	1.543999999999999950e+01	3.003000000000000114e+01	2.961370000000000147e+01	3.011689448945599423e+01
2.199000000000000057e+02	1.853000000000000114e+01	2.978000000000000114e+01	2.948809999999999931e+01	2.998637841317489361e+01
2.277700000000000102e+02	2.160000000000000142e+01	2.969999999999999929e+01	2.942790000000000106e+01	2.996121043695848130e+01
2.355999999999999943e+02	2.464000000000000057e+01	2.973999999999999844e+01	2.941819999999999879e+01	2.995592865364140067e+01
2.452899999999999920e+02	2.839000000000000057e+01	2.964000000000000057e+01	2.946340000000000003e+01	2.995592865364140067e+01
2.529300000000000068e+02	3.132999999999999829e+01	2.967000000000000171e+01	2.953750000000000142e+01	2.995592865364140067e+01
1.923000000000000114e+02	1.000999999999999979e+01	3.037999999999999901e+01	2.999340000000000117e+01	3.034192144121728418e+01
1.983499999999999943e+02	1.275000000000000000e+01	3.008999999999999986e+01	2.979350000000000165e+01	2.993201674776781473e+01
2.043799999999999955e+02	1.548000000000000043e+01	2.996000000000000085e+01	2.965609999999999857e+01	3.008516630288904992e+01
2.103700000000000045e+02	1.819000000000000128e+01	2.980000000000000071e+01	2.956490000000000151e+01	3.011689448945599423e+01
2.166399999999999864e+02	2.101999999999999957e+01	2.973999999999999844e+01	2.950720000000000098e+01	3.008389472579370860e+01
2.226200000000000045e+02	2.371000000000000085e+01	2.980999999999999872e+01	2.948160000000000025e+01	2.997609948875098596e+01
2.284900000000000091e+02	2.632999999999999829e+01	2.973999999999999844e+01	2.948019999999999996e+01	2.993723565799044906e+01
2.343000000000000114e+02	2.892000000000000171e+01	2.967999999999999972e+01	2.949970000000000070e+01	2.993723565799044906e+01
2.409900000000000091e+02	3.189000000000000057e+01	2.983999999999999986e+01	2.954520000000000124e+01	2.993723565799044906e+01
1.936399999999999864e+02	1.568999999999999950e+01	3.001999999999999957e+01	2.979129999999999967e+01	2.989314506299477259e+01
1.966899999999999977e+02	1.735999999999999943e+01	2.998000000000000043e+01	2.974980000000000047e+01	2.989314506299477259e+01
1.996200000000000045e+02	1.896000000000000085e+01	2.992000000000000171e+01	2.971740000000000137e+01	2.989314506299477259e+01
2.026599999999999966e+02	2.062999999999999901e+01	2.998000000000000043e+01	2.969079999999999941e+01	2.999765125435310864e+01
2.055699999999999932e+02	2.221000000000000085e+01	2.980000000000000071e+01	2.967119999999999891e+01	3.001930161854976831e+01
2.086200000000000045e+02	2.385999999999999943e+01	2.985000000000000142e+01	2.965640000000000143e+01	3.008389472579370860e+01
2.114799999999999898e+02	2.541000000000000014e+01	2.983999999999999986e+01	2.964780000000000015e+01	3.008389472579370860e+01
2.145200000000000102e+02	2.705999999999999872e+01	2.978000000000000114e+01	2.964379999999999882e+01	3.008389472579370860e+01
2.175699999999999932e+02	2.869999999999999929e+01	2.975000000000000000e+01	2.964460000000000051e+01	3.008389472579370860e+01
2.203899999999999864e+02	3.021000000000000085e+01	2.983999999999999986e+01	2.964939999999999998e+01	2.997609948875098596e+01
2.234099999999999966e+02	3.182000000000000028e+01	2.978999999999999915e+01	2.965889999999999915e+01	2.997609948875098596e+01
1.917299999999999898e+02	2.544999999999999929e+01	3.017999999999999972e+01	3.006139999999999901e+01	2.989314506299477259e+01
1.946299999999999955e+02	2.742999999999999972e+01	3.023000000000000043e+01	3.004939999999999856e+01	2.989314506299477259e+01
1.982299999999999898e+02	2.987999999999999901e+01	3.014000000000000057e+01	3.003940000000000055e+01	2.989314506299477259e+01
2.000800000000000125e+02	3.114000000000000057e+01	3.010999999999999943e+01	3.003650000000000020e+01	2.989314506299477259e+01
